,name,z_Marshall,z_NED,ra_recenter,dec_recenter,t0_SALT_adam_jd,E_B_V_SandF,z_Caltech,z_adopt,z_source,z_adopt_unc,t0_B_salt2,t0_g_salt2,t0_r_salt2,x0_salt2,x1_salt2,c_salt2,fratio_gmax_2adam,fratio_rmax_2adam,t0_salt2_unc,x0_salt2_unc,x1_salt2_unc,c_salt2_unc,chisq_salt2,ndof_salt2,n10d_20d,B_app0,B_app0_unc,g_app0,g_app0_unc,r_app0,r_app0_unc,dm15B,dm15B_unc,dm15g,dm15g_unc,dm15r,dm15r_unc,dm15B_rest,dm15B_rest_unc,dm15g_rest,dm15g_rest_unc,dm15r_rest,dm15r_rest_unc,t0_poly_g,t0_poly_g_unc,t0_poly_r,t0_poly_r_unc,dm15g_poly,dm15g_poly_unc,g_app_poly,g_app_poly_unc,r_app_poly,r_app_poly_unc,dm15r_poly,dm15r_poly_unc,dm15g_rest_poly,dm15g_rest_poly_unc,dm15r_rest_poly,dm15r_rest_poly_unc,dm15g_adopted,dm15g_adopted_unc,dm15g_rest_adopted,dm15g_rest_adopted_unc,t0_g_adopted,t0_g_adopted_unc,g_app0_adopt,g_app0_unc_adopt,dm15r_adopted,dm15r_adopted_unc,dm15r_rest_adopted,dm15r_rest_adopted_unc,t0_r_adopted,t0_r_adopted_unc,r_app0_adopt,r_app0_unc_adopt,TNS name,telescope_spec,date_spec,utcjds,phases,Ia subtype,phase used,spec used,ebv_host,ebv_host_unc,sbv,sbv_unc,g_abs0,g_abs0_unc,r_abs0,r_abs0_unc,dis_mod,dis_mod_unc,instrument,nspecs,internal name,B_abs0_SALT2corr,B_abs0_unc_SALT2corr
113,ZTF18abssuxz,0.0649,0.064928,244.4515423,41.4695415,2458377.8793,0.0073,-999.0,0.064928,NED,0.0001,2458378.241519526,2458377.73,2458379.52,2.9321176877440517e-14,-1.135409068211434,0.02149557219151532,6.382151758550736e-08,5.95516912313662e-08,0.2551338113844395,1.80369440428685e-15,0.16521448532142635,0.04575150003139816,109.66539810533888,124.0,0.0,18.012728675633614,0.0689793649682715,18.08748718386365,0.04776691369182612,18.200107555621482,0.007909413537849118,1.355453434893782,0.09299960728371012,0.935857546165174,0.06956260634874431,0.7014142388669953,0.011081320118648342,1.4834312993870429,0.09038152757514324,1.0378793629973728,0.0680764846017979,0.7307399511394905,0.01095662454760076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.935857546165174,0.06956260634874431,1.0378793629973728,0.0680764846017979,2458377.73,0.2551338113844395,18.08748718386365,0.04776691369182612,0.7014142388669953,0.011081320118648342,0.7307399511394905,0.01095662454760076,2458379.52,0.2551338113844395,18.200107555621482,0.007909413537849118,SN2018gfe,P60,20180912,2458373.7916666665,-3.9,normal,-4.0,20180912_P60,0.094297,0.010692,0.774774,0.032202999999999996,-19.141903948996852,0.04789508399587858,-19.029283577239013,0.008649846810355105,37.2293911328605,0.003501574978477469,P60,1.0,ZTF18abssuxz,-19.283298731020587,0.15776781693909114
114,ZTF18abtcdfv,0.14,-999.0,12.5268629,39.956919799999994,2458378.38876,0.0491,-999.0,0.14,Msl,0.005,2458378.466316009,2458377.0,2458379.65,8.195165996961712e-15,1.059776840916724,-0.0495388446600824,1.6057634762477056e-08,1.5278922971659352e-08,0.21441512438468635,3.3285913040299074e-16,0.40828371952471176,0.03265271852382101,362.6250549603679,338.0,23.0,19.396523231759808,0.046133292609207455,19.504071950858354,0.03251412141460069,19.74718604015689,0.005452949311913621,0.9520978743916187,0.046648866983825116,0.6971712114345507,0.033147818423076764,0.6523076029852106,0.007989376537073286,1.1666532131042189,0.04715946194397922,0.8526657519700649,0.03361130767290636,0.6953559317324434,0.011218209358425027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6971712114345507,0.033147818423076764,0.8526657519700649,0.03361130767290636,2458377.0,0.21441512438468635,19.504071950858354,0.03251412141460069,0.6523076029852106,0.007989376537073286,0.6953559317324434,0.011218209358425027,2458379.65,0.21441512438468635,19.74718604015689,0.005452949311913621,SN2018lpp,P60,20180925,2458386.7916666665,9.8,normal,10.0,20180925_P60,0.05019,0.008454000000000001,1.197977,0.016178,-19.50583666968413,0.09066706960782203,-19.262722580385596,0.08481205147916507,39.009908620542475,0.08463657259073201,P60,1.0,ZTF18abtcdfv,-19.459814970336424,0.13986548300994786
115,ZTF18abtnlik,0.084,-999.0,279.32158799999996,49.1483836,2458379.67397,0.0517,-999.0,0.084,Msl,0.005,2458379.742035256,2458379.23,2458381.35,1.5367097856153366e-14,-1.15710074266927,0.055056450608727665,2.8894426729306376e-08,3.0142974356000145e-08,0.10131058981642127,5.994616990969411e-16,0.20435154303473527,0.03539417500293185,343.477782897705,310.0,8.0,18.714002917748505,0.04298934022394117,18.775210130127707,0.027891777036991368,18.848242604101433,0.010398173025225242,1.3569957790662812,0.044101827763878464,0.9344741623777963,0.029720525050801787,0.7017339728341412,0.015031146602488504,1.5213335801730636,0.043765075478598384,1.0670431498404156,0.02877688321187117,0.7392738316578615,0.015364110329118769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9344741623777963,0.029720525050801787,1.0670431498404156,0.02877688321187117,2458379.23,0.10131058981642127,18.775210130127707,0.027891777036991368,0.7017339728341412,0.015031146602488504,0.7392738316578615,0.015364110329118769,2458381.35,0.10131058981642127,18.848242604101433,0.010398173025225242,SN2018ggq,P60,20180919,2458380.7916666665,1.6,normal,2.0,20180919_P60,0.13661900000000002,0.007379000000000001,0.8625729999999999,0.011111,-19.04299164137301,0.13971658033818513,-18.969959167399285,0.1372985564286013,37.81820177150072,0.1369042424292078,P60,1.0,ATLAS18vdz,-19.274873850639263,0.18072097765204004
116,ZTF18abtogdl,0.1,-999.0,267.79705040000005,53.314463399999994,2458381.59297,0.0308,-999.0,0.1,Msl,0.005,2458381.600143542,2458380.73,2458383.27,1.4577311288714642e-14,0.3229270555049553,-0.0612413787749686,2.956381163417825e-08,2.6716758845451566e-08,0.12023788038641214,5.887979598788354e-16,0.2648357640459862,0.03592393692230988,340.78390517063616,289.0,4.0,18.77128096767737,0.04509358088672219,18.882155975453514,0.030183928638910108,19.122666096579774,0.00847278207139553,1.0740227509027207,0.04646851871293053,0.77528567719623,0.03159795063648306,0.6692213672839387,0.012425392073521212,1.2389897165104389,0.045768615219385037,0.9006231651840864,0.030682602267414857,0.7096684763056444,0.0147297464138013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77528567719623,0.03159795063648306,0.9006231651840864,0.030682602267414857,2458380.73,0.12023788038641214,18.882155975453514,0.030183928638910108,0.6692213672839387,0.012425392073521212,0.7096684763056444,0.0147297464138013,2458383.27,0.12023788038641214,19.122666096579774,0.00847278207139553,SN2018gqa,P60,20180927,2458388.7916666665,8.1,normal,8.0,20180927_P60,0.032095,0.007515999999999999,0.998683,0.015621000000000001,-19.338861981880374,0.11991688088903014,-19.09835186075412,0.11636484353147385,38.22101795733389,0.11605597259113826,P60,1.0,ZTF18abtogdl,-19.259888715454114,0.16715834083534906
117,ZTF18abucvbf,0.05,-999.0,277.0636963,46.35343205,2458385.61853,0.0421,0.05486,0.05486,CIT,0.0001,2458385.597360625,2458385.05,2458387.0,5.077889458241937e-14,-0.041088233261444174,-0.0678215325672964,9.618747014821305e-08,8.234222999938594e-08,0.0195955045055598,1.0923887098522203e-15,0.0963121221351475,0.021426406273230558,577.2993190220075,273.0,5.0,17.416287049060358,0.02350543184189464,17.529117706162893,0.015035149092980643,17.769429327558885,0.008463739022451549,1.1398363429130285,0.02467136356431944,0.8161260231190965,0.015747371518486743,0.6774814235311339,0.013375233626876731,1.2353491252589066,0.024501330982589088,0.8892951802078244,0.015628449280434976,0.7035172878568403,0.013364714618002028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8161260231190965,0.015747371518486743,0.8892951802078244,0.015628449280434976,2458385.05,0.0195955045055598,17.529117706162893,0.015035149092980643,0.6774814235311339,0.013375233626876731,0.7035172878568403,0.013364714618002028,2458387.0,0.0195955045055598,17.769429327558885,0.008463739022451549,SN2018ggw,P60,20180922,2458383.7916666665,-1.3,normal,-1.0,20180922_P60,0.033092,0.003192,1.019866,0.006428,-19.318458715406834,0.015588786256161832,-19.078147094010838,0.009412195648854337,36.84757642156973,0.004117590155921711,P60,1.0,ZTF18abucvbf,-19.22104262155075,0.07090360279959577
118,ZTF18abukmty,0.104,-999.0,321.5265118000001,24.0458051,2458383.1543900003,0.1146,-999.0,0.104,Msl,0.005,2458383.3843838507,2458382.45,2458385.01,1.203142913269325e-14,0.5133984740579756,0.004300504479198608,1.8342454280078e-08,1.95588928767443e-08,0.20532132755033672,6.551004540595005e-16,0.3180960654409395,0.04349476910471939,367.326014082408,283.0,8.0,18.979738149970625,0.0608781583071617,19.06442412850861,0.042381890312536336,19.23321379108224,0.00642774413836826,1.0374469103517256,0.06650622929382019,0.7492534475188748,0.0478607778478419,0.6646478240912472,0.008727691132698936,1.2050376187670722,0.06426938940129992,0.8749329651975088,0.04510575647465104,0.7050564742690497,0.011077188480702506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7492534475188748,0.0478607778478419,0.8749329651975088,0.04510575647465104,2458382.45,0.20532132755033672,19.06442412850861,0.042381890312536336,0.6646478240912472,0.008727691132698936,0.7050564742690497,0.011077188480702506,2458385.01,0.20532132755033672,19.23321379108224,0.00642774413836826,SN2018lpz,P60,20180923,2458384.7916666665,2.3,normal*,2.0,20180923_P60,0.090941,0.010944,1.058353,0.026146,-19.24773043346012,0.11960003896121835,-19.078940770886486,0.11202348230513737,38.312154561968725,0.111838922978814,P60,1.0,ZTF18abukmty,-19.34574797588361,0.18545735133354727
119,ZTF18abuqugw,0.031039999999999998,0.031330000000000004,244.5576659,39.123813899999995,2458385.0547599997,0.0064,-999.0,0.031330000000000004,NED,0.0001,2458385.595406949,2458385.35,2458386.53,1.5729387003986464e-13,-1.3488520070295458,-0.1171508085269739,3.1854391032297037e-07,2.5331412055367145e-07,0.04334947257302702,8.602836888241816e-16,0.030741627159320824,0.005172807406174762,1991.5781062776261,133.0,0.0,16.188545955199235,0.0062621711862935435,16.31865640354442,0.004351658682458074,16.58938268484128,0.004595604014496903,1.419068047028233,0.017956590489123254,0.9802750834176024,0.01246209179849884,0.7067869181355846,0.007222867491827303,1.4838747317393128,0.018154932764599303,1.0314083819876745,0.012737901998746248,0.7210300470813422,0.007209040057329877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9802750834176024,0.01246209179849884,1.0314083819876745,0.012737901998746248,2458385.35,0.04334947257302702,16.31865640354442,0.004351658682458074,0.7067869181355846,0.007222867491827303,0.7210300470813422,0.007209040057329877,2458386.53,0.04334947257302702,16.58938268484128,0.004595604014496903,SN2018geo,"P200,P60",20180912;20180915,2458373.7916666665;2458376.7916666665,"[-11.6, -8.6]",normal,-9.0,20180915_P60,0.032739,0.004538,1.153173,0.030083999999999996,-19.27430934748316,0.008323859813091293,-19.003583066186298,0.008453950860836817,35.59296575102758,0.0070957528775587655,P60,2.0,ATLAS18vca,-19.041252289394727,0.02199889510054752
120,ZTF18abvbayb,0.132,-999.0,262.80112740000004,79.0542548,2458384.8021,0.054000000000000006,-999.0,0.132,Msl,0.005,2458384.766054412,2458383.77,2458386.09,8.780138550247333e-15,-0.1963336963782112,-0.05208781696005005,1.662985907647113e-08,1.6038445828222576e-08,0.24099464737810194,5.278491846344576e-16,0.30917091579599365,0.04912816202921455,455.02424272866216,411.0,7.0,19.32183282325972,0.06768653341943479,19.42800615843613,0.04622481373172668,19.646656211177703,0.009694722271943587,1.1678334359518059,0.07514109598930124,0.8321898438381226,0.054271427589942134,0.6809076398564571,0.012457806956217036,1.3941675723296427,0.07156024742850378,1.01127664636752,0.0500201204112821,0.7319819022878278,0.01515429248761635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8321898438381226,0.054271427589942134,1.01127664636752,0.0500201204112821,2458383.77,0.24099464737810194,19.42800615843613,0.04622481373172668,0.6809076398564571,0.012457806956217036,0.7319819022878278,0.01515429248761635,2458386.09,0.24099464737810194,19.646656211177703,0.009694722271943587,SN2018lpq,P60,20180924,2458385.7916666665,2.0,normal,2.0,20180924_P60,0.066493,0.012079000000000001,1.016523,0.030570999999999997,-19.442735061639908,0.10065594835873966,-19.224085008898328,0.0899381686237526,38.870741220076034,0.08941412939499238,P60,1.0,ZTF18abvbayb,-19.38743616424016,0.18920346992998066
121,ZTF18abwdcdv,0.06,-999.0,270.86461349999996,60.6773549,2458389.8601900004,0.0332,0.0538,0.0538,CIT,0.0001,2458389.9001178043,2458389.4199999995,2458391.1899999995,1.897365435253981e-14,-0.4593290102642929,0.3313119912516633,3.960557933982761e-08,5.32960533767413e-08,0.10995236691087484,7.645570195873557e-16,0.11706967616883455,0.03197612891813638,328.6869377489461,252.0,5.0,18.47891732821866,0.04351457753136023,18.42975431939817,0.029658680403914495,18.20083810749496,0.006053598141382544,1.18760682390959,0.053805757052646286,0.8223905221025518,0.0382768255310014,0.68536989005473,0.007705225464204777,1.283342882750958,0.05282715798255538,0.8963527887441032,0.037446591990374985,0.7098455229380818,0.007901479100574083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8223905221025518,0.0382768255310014,0.8963527887441032,0.037446591990374985,2458389.4199999995,0.10995236691087484,18.42975431939817,0.029658680403914495,0.68536989005473,0.007705225464204777,0.7098455229380818,0.007901479100574083,2458391.1899999995,0.10995236691087484,18.20083810749496,0.006053598141382544,SN2018gre,"P60,NOT,P60",20180922;20181004;20181009,2458383.7916666665;2458395.7916666665;2458400.7916666665,"[-5.6, 6.4, 11.4]",normal,-6.0,20180922_P60,0.47092700000000004,0.008,0.9686879999999999,0.011043,-18.373763741330237,0.029954001233934782,-18.602679953233448,0.007365522186401667,36.80351806072841,0.00419581537022603,P60,3.0,ATLAS18vnk,-19.351667905389906,0.1132906151704022
122,ZTF18abwmuua,0.06423999999999999,0.06425299999999999,249.64338230000004,31.8731326,2458388.61111,0.0205,-999.0,0.06425299999999999,NED,0.0001,2458388.0516068963,2458387.54,2458389.32,2.6988582428550097e-14,-1.155852190658674,-0.01302371982509154,5.587567634669096e-08,5.0750759590697406e-08,0.432032685726881,3.672780780447109e-15,0.3968224614104328,0.17017964065483948,196.22372322399428,181.0,0.0,18.102821435278205,0.15163034026337752,18.191437766199428,0.07902479477290875,18.34394084649369,0.11719933659364375,1.3634843792890834,0.1846335006137416,0.9425981810543078,0.0990289192154987,0.7020258348871806,0.16017619516132378,1.4907737623136867,0.17962895242636973,1.0441372949620842,0.09597864716184686,0.7311059161029476,0.16068225445347895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9425981810543078,0.0990289192154987,1.0441372949620842,0.09597864716184686,2458387.54,0.432032685726881,18.191437766199428,0.07902479477290875,0.7020258348871806,0.16017619516132378,0.7311059161029476,0.16068225445347895,2458389.32,0.432032685726881,18.34394084649369,0.11719933659364375,SN2018gvb,P60,20180927,2458388.7916666665,1.3,normal*,1.0,20180927_P60,0.079391,0.034182,0.8760129999999999,0.09525700000000001,-19.014199067724217,0.07910390353826124,-18.86169598742996,0.11725269235322655,37.20563683392365,0.003536858223083603,P60,1.0,ZTF18abwmuua,-19.06244186718766,0.5489282590875894
123,ZTF18abwnsoc,0.099,-999.0,280.8567188,72.1238747,2458390.89246,0.0489,-999.0,0.099,Msl,0.005,2458391.052339549,2458390.2,2458392.7299999995,1.2663138187165217e-14,0.3443072349032086,0.006234079629297895,2.41230292463313e-08,2.3985763362096663e-08,0.1859001312404871,8.580030939159696e-16,0.335426562832037,0.05649705163614537,262.8855400062007,234.0,0.0,18.92419493600897,0.07509404952393421,19.00778938197188,0.051449855351140696,19.170576984481112,0.010824319607899995,1.066098978299948,0.08242975015209203,0.7670341627360031,0.05789350794106711,0.6684841826991814,0.015035491814553454,1.2284264928521509,0.07995148006628995,0.8899697740886268,0.05504005751906104,0.7083426209034371,0.018074768618491444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7670341627360031,0.05789350794106711,0.8899697740886268,0.05504005751906104,2458390.2,0.1859001312404871,19.00778938197188,0.051449855351140696,0.6684841826991814,0.015035491814553454,0.7083426209034371,0.018074768618491444,2458392.7299999995,0.1859001312404871,19.170576984481112,0.010824319607899995,SN2018lpr,P60,20180927,2458388.7916666665,-1.4,normal,-1.0,20180927_P60,0.107385,0.013068999999999999,1.1213389999999999,0.031217,-19.189906915885047,0.12796193965044686,-19.02711931337581,0.117661957651678,38.19769629785692,0.11716300774327748,P60,1.0,ZTF18abwnsoc,-19.292827008698772,0.22369844917124534
124,ZTF18abwtops,0.101,-999.0,281.4867236,36.4026955,2458388.01385,0.0789,-999.0,0.101,Msl,0.005,2458388.0959273265,2458387.55,2458389.71,1.045213958801508e-14,-1.3801781424991049,-0.04578844428311424,1.782602594288723e-08,1.7643682450581496e-08,0.23686438496224585,7.6628778435490355e-16,0.28186282831577714,0.07119009700793244,270.5184906485597,250.0,5.0,19.132759339379948,0.08201794257713442,19.23413300540106,0.05091746856072727,19.420275742469105,0.029538218125505725,1.4191212033887983,0.09118073833999693,0.9752713544391084,0.06052819092990165,0.7071007707712695,0.03967723391436628,1.6223909984133371,0.08705572318021171,1.1424872900275955,0.057011110211602926,0.7528159386714037,0.040282609307050056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9752713544391084,0.06052819092990165,1.1424872900275955,0.057011110211602926,2458387.55,0.23686438496224585,19.23413300540106,0.05091746856072727,0.7071007707712695,0.03967723391436628,0.7528159386714037,0.040282609307050056,2458389.71,0.23686438496224585,19.420275742469105,0.029538218125505725,SN2018lqa,P60,20180928,2458389.7916666665,2.2,normal,2.0,20180928_P60,0.039731,0.015453,0.851873,0.027504,-19.00998738738114,0.12574117965437268,-18.823844650313095,0.11870451544179154,38.2441203927822,0.11497067302682268,P60,1.0,ZTF18abwtops,-18.9694168761246,0.2620494835549846
125,ZTF18abxxssh,0.064,-999.0,268.3955545,43.2161123,2458398.26266,0.0255,0.0782,0.0782,CIT,0.0001,2458397.8384223958,2458396.97,2458399.64,2.6460295522619714e-14,1.534118331909827,-0.016858065675648067,5.454498485788593e-08,4.8961194995944105e-08,0.15687082498334348,1.2308908102805744e-15,0.2356498778014133,0.0275287845474379,417.1529138129071,189.0,0.0,18.123931009802853,0.051910088006665536,18.21909053556205,0.040569340141349705,18.43521660345484,0.013590190153730898,0.8792507124741746,0.06069855217012935,0.6480152155402976,0.04860731169549856,0.6411895074021672,0.020681590536657773,0.9966426312648622,0.05931969435178774,0.7302180390282587,0.04674268475016303,0.6751553283674454,0.017642178035989796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6480152155402976,0.04860731169549856,0.7302180390282587,0.04674268475016303,2458396.97,0.15687082498334348,18.21909053556205,0.040569340141349705,0.6411895074021672,0.020681590536657773,0.6751553283674454,0.017642178035989796,2458399.64,0.15687082498334348,18.43521660345484,0.013590190153730898,SN2018gvj,P60,20180928,2458389.7916666665,-7.2,normal,-7.0,20180928_P60,0.07101,0.007653,1.238043,0.008990999999999999,-19.434837838911935,0.040675085147956466,-19.218711771019144,0.01390267818456377,37.65392837447399,0.0029310735727683685,P60,1.0,ZTF18abxxssh,-19.477737361076624,0.09994435905966596
126,ZTF18abxygvv,0.079,-999.0,293.8460903,64.7584122,2458395.24968,0.0938,-999.0,0.079,Msl,0.005,2458395.1613364145,2458394.53,2458396.79,2.441795151751817e-14,-0.10134626247880972,-0.04393491049127185,3.9582989407760117e-08,3.756775950577127e-08,0.12211862835101785,1.1222400881083682e-15,0.2232398532154853,0.03806046056794976,519.2647112412751,446.0,0.0,18.211325306463724,0.05109971192410097,18.314385963486927,0.035117594759202515,18.525592084120852,0.007883775821709097,1.1493657563663504,0.055471784656226604,0.820618406998129,0.03943259973593048,0.6787404583019168,0.01108318288234568,1.2864097441093063,0.054143690170439705,0.9265413035665802,0.03792871430510826,0.7137968015419531,0.011939455244441094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.820618406998129,0.03943259973593048,0.9265413035665802,0.03792871430510826,2458394.53,0.12211862835101785,18.314385963486927,0.035117594759202515,0.6787404583019168,0.01108318288234568,0.7137968015419531,0.011939455244441094,2458396.79,0.12211862835101785,18.525592084120852,0.007883775821709097,SN2018gwb,P60,20180929,2458390.7916666665,-3.7,normal*,-4.0,20180929_P60,0.036969,0.007051000000000001,1.037024,0.011484999999999999,-19.36287745155998,0.1493263638311543,-19.151671330926057,0.14535223216232238,37.67726341504691,0.14513827018868145,P60,1.0,ZTF18abxygvv,-19.32973988606024,0.1939500809622435
